Customer ID,Name,Address,Engagement Score,Satisfaction Level,Role within Service,Action Intent,Has Bought,Date
6127,Mrs. Kimberly Bradley,"9511 Werner Branch, North Shane, NY 66187",865.7696875,57.44892912,chance,product,FALSE,"21,6,2017"
3334,Dawn Buckley,"804 Mary Inlet, Lake Melissashire, AL 21600",529.5677788,50.64441583,finish,later,TRUE,"1,11,2011"
4475,Robert Griffin,"01996 Donald Club, New Jamie, SC 47356",843.4847977,73.5823446,story,our,TRUE,"17,8,2011"
6924,David Lee,"46529 Adam Locks Apt. 826, Jessicaburgh, CT 49243",158.1433877,89.40554507,,sense,TRUE,"8,4,2019"
9329,Angelica Barton,"70691 James Drive, Jasonborough, WI 23940",863.0996973,13.29762813,his,by,FALSE,"2,2,2012"
9055,Angela Flores,"8414 Wagner Ville, Edwardsberg, MS 25107",573.9312793,17.37806186,structure,morning,TRUE,"3,3,2012"
8237,Matthew Anderson,"3871 Denise Lodge, New Coreyland, CA 66164",445.5166372,21.67722882,chair,could,FALSE,"15,11,2022"
2969,Michelle Drake,"094 Mullins Roads, East Carrie, MD 03263",764.5006902,48.64839298,across,smile,TRUE,"7,9,2010"
2562,Zachary White DDS,"460 Samantha Mission, Tracyport, KS 05678",606.7069346,89.46401683,two,any,TRUE,"18,7,2021"
6093,Bradley Brown,"5424 Bass Square, Rachelburgh, ME 10124",344.1470432,18.7544219,offer,cold,FALSE,"20,1,2011"
2927,Lindsay Nichols,"Unit 0380 Box 6785, DPO AP 89087",932.1351505,79.01954783,find,price,TRUE,"2,11,2021"
9855,Theresa Lawrence DDS,"714 Melissa Parkways Apt. 760, Jesseville, MO 25791",183.1937557,32.16378221,hotel,case,FALSE,"18,5,2011"
7884,Jill Ware,"65913 Jones Shores Suite 822, Zunigachester, MN 55356",369.9053981,15.94208492,consumer,Democrat,FALSE,"5,2,2021"
8480,Diana Jimenez,"089 Christina Forges, Dianeburgh, FL 05392",649.9997756,22.86137002,professional,full,FALSE,"2,10,2018"
7574,Shawn Gomez,"PSC 7966, Box 5025, APO AA 73371",668.0302366,66.61501957,war,common,TRUE,"5,5,2012"
7359,Jose Galvan,"15312 Jackson Plain, Harrisonville, NC 80076",485.2021033,24.42278886,little,room,FALSE,"21,3,2011"
2570,Dr. James Benjamin,"03629 Peterson Fall, North Brettshire, IL 84248",414.4455719,47.05400675,current,public,TRUE,"7,1,2012"
9900,Lisa Rivera,"817 Swanson Overpass Suite 920, Codytown, SD 04129",496.4511942,72.6941788,walk,thing,TRUE,"25,10,2014"
7304,Jessica Davis,"73278 Brittany Tunnel, Port Amberbury, AK 04573",462.5067793,34.75724073,child,full,TRUE,"9,8,2016"
5510,Mr. Kevin Sherman MD,"380 Jones Circle Suite 121, East Sharon, AK 23712",362.5149195,49.28297893,into,American,TRUE,"27,10,2011"
3024,Tamara Thomas,"60627 Smith Walk, Calebburgh, AK 25785",907.7731417,93.12354569,sense,miss,FALSE,"16,4,2016"
5898,Tim Clarke,"06693 Tammie Crescent, West Michaelhaven, CO 83279",631.3596333,46.83217205,forward,manage,TRUE,"1,4,2015"
4637,Ashley Robinson,"2542 Joel Light, North Christopherville, SC 54929",220.4056426,79.40072502,read,nation,,"10,11,2020"
8271,Victoria Ortega,"870 Amy Shores, Port Holly, OR 31646",559.2544688,13.33287744,worry,run,FALSE,"9,6,2013"
8964,Ashley Smith,"260 Brown Inlet, Sabrinamouth, PA 82732",,83.36736592,southern,best,TRUE,"21,7,2016"
9467,Kaitlyn Shelton,"27711 Randy Forks Apt. 898, North Cynthia, CT 79747",449.8549345,49.68503225,person,business,,"3,12,2013"
1546,Stacey Montgomery,"2037 Nicole Ranch, Perezport, IA 17540",223.6391666,73.66825991,base,Congress,FALSE,"19,2,2016"
5544,Candace Mann,"536 Jones Light Apt. 234, New Christopherburgh, WV 27665",959.5990138,88.0625927,huge,east,TRUE,"19,4,2016"
2229,Tristan Gonzalez,"03046 Hunter Parks, Fitzgeraldtown, CA 83747",434.095217,75.79588983,exist,its,TRUE,"26,3,2010"
6106,Crystal Burns,"5874 Wright Alley, Davidstad, WA 56429",720.9517364,14.93050326,college,cause,FALSE,"1,6,2014"
5764,Andrew Conrad,"787 Osborne Canyon, New Jackie, OK 33704",679.4850966,,order,head,FALSE,"4,1,2017"
3016,Amy Poole,"67265 Crystal Meadow Suite 051, Lake Peterfurt, ME 36571",915.4518849,93.30908662,meet,start,FALSE,"16,10,2017"
2423,Christopher Garcia,"107 Short Meadow, Elizabethmouth, VT 74866",608.8509396,45.15758596,use,land,TRUE,"1,8,2013"
9824,Laura Cooper,"1263 Dustin Parks Suite 166, Alexisbury, KS 34940",548.3405652,79.93003076,our,name,FALSE,"1,1,2021"
7061,Maria Hahn,"7338 Thomas Causeway, East David, WA 02041",627.5300356,50.56290315,site,nation,,"3,6,2014"
9174,Joseph Clark,"604 Jill Inlet, Ashleyshire, WI 19688",,78.67006194,what,agent,TRUE,"14,1,2012"
2819,Wayne Sanchez MD,"94599 Christopher Lights Apt. 763, South Michaelville, NC 09509",229.8589864,68.13242243,national,politics,TRUE,"25,12,2020"
2866,Darren Sullivan,"25223 Thomas Islands Apt. 605, Port Olivia, TX 65008",587.9912924,10.49160391,,general,FALSE,"6,10,2016"
8184,Jason Fox,"055 Amber Hills, Brownfurt, MA 93311",143.3391169,80.73156763,fish,behavior,TRUE,"13,1,2012"
1490,Kristine Garcia,"38273 John River, New Amybury, UT 99884",770.0683795,71.14619355,compare,increase,FALSE,"17,7,2020"
6400,Michael Valencia,"2325 Drake Forest Suite 590, Jamieborough, KY 00548",617.9557802,76.09706097,moment,area,TRUE,"20,6,2010"
7869,Joseph Sexton,"21332 Adams Mission Suite 337, South Derek, SC 93533",367.200776,,network,throw,FALSE,"4,7,2013"
1198,Amy Buck,"0412 Johnson Pines, East Marvin, TN 00653",,93.54283994,push,Congress,FALSE,"3,9,2012"
9739,Brian Guerrero,"427 Elizabeth Parks Suite 485, North Matthew, MO 67432",409.9659078,63.96140012,produce,knowledge,FALSE,"19,7,2015"
7375,Kaitlin Harvey,"USCGC Anthony, FPO AE 47921",163.9660086,78.80459397,action,speech,FALSE,"14,5,2017"
9274,Richard Rangel,"PSC 6113, Box 5491, APO AP 32065",526.3347066,,official,affect,TRUE,"5,4,2020"
3515,Kathleen Lyons,"044 Tiffany Meadows, Lake Ryan, NH 01613",501.0066366,85.01677773,from,treat,FALSE,"27,12,2020"
1919,Sherri Taylor,"479 Matthew Crossing, New Mauricestad, OR 97943",150.6598786,41.66115014,and,everybody,TRUE,"18,10,2010"
5007,Daniel Martinez,"104 Patricia Islands Suite 429, Taraland, WA 77269",520.4158524,71.53242,car,best,FALSE,"12,7,2017"
8932,Eric Diaz,"497 Michelle Green Suite 541, Lake Erik, ME 21770",222.0338033,40.17221777,action,thought,FALSE,"10,11,2022"
8060,Eric Peterson,"263 Schmidt Lodge Suite 356, Matthewtown, MD 14747",326.092161,49.63734369,check,parent,,"10,2,2010"
7698,Catherine Andrews,"007 James Corners, Alanview, CT 22073",416.3726011,30.54959074,marriage,consider,FALSE,"27,11,2011"
2177,Matthew Ramirez DDS,"468 Peters Vista, Stricklandland, FL 67612",805.3438631,14.06343111,our,let,TRUE,"12,3,2022"
3947,Martin Rosario,"3901 Ramirez Drives, North Angela, LA 63039",622.8367888,72.26537381,about,start,FALSE,"27,1,2015"
8791,Erik Garcia,"6787 Nicole Locks Suite 585, Justinshire, GA 48809",612.3743609,20.97604901,southern,help,TRUE,"1,2,2014"
9778,Danielle Pacheco,"3930 Luke Garden, East Williamton, WA 43617",837.8940966,61.86088548,should,outside,TRUE,"23,11,2016"
7415,Heather Perez,"851 Douglas Knoll Apt. 516, North Andrewberg, VT 17886",335.5393365,61.68471255,participant,use,FALSE,"18,5,2012"
2031,Timothy Knapp,"PSC 5239, Box 2822, APO AE 81383",389.5041149,72.88334232,key,store,TRUE,"19,11,2014"
8910,Steven Hernandez,"236 Lowery Village Suite 615, Williamshaven, HI 56126",496.9333675,34.98093674,into,benefit,TRUE,"20,8,2012"
1560,Glen Cooper,"USNS Ortiz, FPO AE 89618",297.0519565,76.89261175,law,party,FALSE,"7,1,2013"
1498,Hannah Stephens,"24266 Reed Springs Suite 934, Elizabethfurt, MD 58736",502.7800607,75.95839291,include,pattern,FALSE,"5,1,2010"
5808,Brandon Moore,"84490 Cynthia Forges Apt. 907, Angelamouth, IA 89255",804.2098634,78.16111873,son,international,FALSE,"4,1,2021"
2093,Stephanie Clark,"13149 Thomas Path Apt. 794, Stephensport, MS 28379",480.9243406,65.26376641,a,company,FALSE,"5,8,2022"
6626,Eric Sparks,"0705 Kristin Circle Apt. 740, Lake Michelleport, KS 75881",315.6347156,13.96139895,miss,brother,FALSE,"17,9,2018"
5744,Cheryl Hogan,"USNV Brown, FPO AE 53093",861.3255877,62.53354615,difference,add,FALSE,"26,4,2015"
5884,Jerome Lopez,"83354 Brewer Rue Suite 455, Port Bradleyport, LA 24083",201.2574201,68.85258131,somebody,field,FALSE,"21,10,2016"
9866,Adam Riley,"860 Simpson Path Apt. 956, Lake Michaela, ID 56269",,94.43932526,and,employee,TRUE,"26,11,2013"
3060,Todd Wilson,"2267 Abbott Camp, Lake Alejandroton, MD 01200",277.6554766,23.39838988,finish,popular,FALSE,"2,8,2017"
8786,David Keller,"Unit 5898 Box 8288, DPO AA 27484",216.5102532,84.75625736,example,avoid,FALSE,"5,11,2022"
2710,Anne Lopez,"2216 Summer Oval, West Heatherfort, NJ 10939",682.077664,78.47138819,many,easy,TRUE,"6,7,2022"
2820,Brian Mitchell,"PSC 9103, Box 8569, APO AE 16490",792.2224175,32.76374692,at,those,TRUE,"17,6,2017"
5123,Andrea Brown,"7403 Wilson Burgs Apt. 567, Spencerborough, VT 33872",843.1337104,33.01729689,provide,able,TRUE,"13,12,2010"
2110,Timothy White,"38890 Rush Ways Suite 364, Reneeborough, AL 17903",959.9627973,21.15868535,chair,present,FALSE,"12,1,2012"
3955,Joanna Carter,"1917 Dorsey Centers, Port Kellyshire, NC 21772",743.7356211,32.30159746,people,candidate,FALSE,"6,10,2013"
5825,Stacy Rosales,"493 Joel Creek, Erinland, MD 42381",587.1102287,89.06826643,indicate,edge,FALSE,"25,1,2013"
8476,Stephen Ross,"427 Cynthia Port, East Leeland, IN 61668",887.7727343,37.66084307,should,since,FALSE,"4,3,2017"
3097,Tracy Gonzalez,"USS Sanders, FPO AA 83478",667.2871943,55.46073313,explain,loss,FALSE,"22,1,2011"
3674,Christy Jones,"2748 Jonathan Loaf, Michaelstad, IL 59254",549.1406244,82.57966312,relate,apply,TRUE,"3,12,2012"
2057,Megan Young,"Unit 8266 Box 9598, DPO AP 91231",724.5389003,19.51176365,our,culture,FALSE,"25,3,2015"
8764,Nancy Garcia,"871 Joshua Harbors Suite 652, East Sarahside, AK 81001",995.3906079,49.41477189,necessary,performance,TRUE,"25,5,2019"
3611,Thomas Burton,"3821 Harris Viaduct Suite 436, Timothyport, TN 54860",,52.2723927,son,call,FALSE,"24,10,2013"
6377,Deborah Obrien MD,"349 Mark Lodge Suite 608, New Robert, SD 99134",592.1496941,30.86349001,information,house,FALSE,"1,4,2014"
4239,Lynn Rivas,"710 Amanda Isle, New Sandramouth, OK 92355",659.4864248,69.05160431,others,tonight,FALSE,"25,2,2017"
2526,Mary Bell,"0560 Sanders Mountains Suite 872, Port Sarahmouth, AK 43281",540.380249,86.02255184,too,but,TRUE,"21,1,2021"
3640,Kaitlin Watts,"96265 Carlos Port Apt. 788, Lake Carmenfurt, UT 92301",,41.12307801,ground,visit,TRUE,"6,5,2015"
2226,Elizabeth Lewis MD,"USNV Arellano, FPO AA 47079",961.6823489,74.88726989,writer,same,FALSE,"23,1,2020"
5342,Alisha Hicks,"08739 Gibson Skyway Apt. 413, North Jerrystad, VT 11125",617.2596016,33.2689269,agent,father,TRUE,"9,7,2022"
8446,Stephen Ward,"8062 Ross Rest, Port Zacharymouth, DC 23770",534.1756426,53.53928346,industry,live,TRUE,"27,11,2021"
7057,Hayden Montgomery,"55834 Chang Flat, Port Nicole, SD 57638",223.1120376,60.6336094,maintain,thank,FALSE,"25,4,2011"
8712,William Porter,"Unit 2547 Box 3179, DPO AP 46094",640.8260433,17.08728902,experience,economy,TRUE,"10,12,2016"
8327,Richard Cervantes,"1852 Romero Ways Apt. 085, East Michaelbury, ME 35748",122.792547,44.00402013,prepare,something,FALSE,"25,12,2020"
9230,Andrea Macias,"520 Pamela Cape, Carrilloton, NC 74498",258.5213791,29.53641922,brother,unit,TRUE,"20,2,2017"
9056,Shawn Gregory,"PSC 7008, Box 6079, APO AA 43280",249.6728903,42.59711942,where,source,,"26,1,2011"
1923,Cindy Rodriguez,"02721 Rachel Wells, Willisland, WI 17717",993.92344,66.72354635,hold,nation,,"5,9,2022"
8719,Lori Roberts,"91341 Phillip Locks Suite 506, East Jeffreyborough, MN 85364",165.0385244,64.6166024,thing,fact,FALSE,"1,11,2022"
9416,Johnny Baker,"9441 Nunez Crescent Apt. 351, Deannabury, SC 36324",220.3229219,65.21051484,test,film,TRUE,"21,6,2020"
7330,Sean Mcclain,"359 Jones Oval, Johnborough, MI 87303",635.1060256,,discussion,television,TRUE,"19,6,2014"
2506,Adam Barnes,"6327 Susan Trafficway, Port Leslie, CT 29903",930.377535,42.90716627,report,how,TRUE,"13,3,2020"
9012,Wendy Charles,"440 Gutierrez Drive Apt. 841, Bankschester, MS 51200",836.1768537,62.14580337,piece,relate,TRUE,"27,5,2016"
8935,Kayla Williams,"PSC 4416, Box 5150, APO AA 69956",215.2417791,10.93550122,as,such,FALSE,"11,4,2018"
8102,Andrea Thompson,"50843 Erin Estates, Joshuamouth, NH 44291",951.1542623,86.63589842,house,half,FALSE,"5,12,2010"
9813,Craig Newman,"USNS Harris, FPO AP 28130",782.7637879,36.85204798,you,five,FALSE,"15,5,2017"
3178,Patricia Mueller,"75106 Parker Shoals, East Rachel, TN 82639",960.3650549,34.07713115,field,act,FALSE,"1,11,2022"
5991,Shelley Howell,"813 Richardson Junction Suite 274, Staceyview, DC 55733",515.7628067,52.05200347,entire,middle,FALSE,"21,2,2012"
8814,Deanna Garcia,"3388 Webster Trail, South Amandaland, AR 38553",,32.07823691,style,only,TRUE,"6,2,2022"
2070,Brittney Ellison,"957 Contreras Turnpike, Alexanderborough, NH 54417",,99.56743926,all,forget,FALSE,"24,6,2014"
3174,Elijah Nelson,"754 Chris Loop Apt. 966, New Audreyton, PA 96978",139.9431707,63.36241431,cultural,theory,FALSE,"12,8,2022"
1796,Joy Walters,"USCGC Bentley, FPO AE 86408",179.3362877,27.6075864,,decision,FALSE,"24,9,2017"
2251,Christopher Myers,"274 Gabrielle Dale, Thomasbury, MN 99125",878.1579578,23.88084785,forward,hold,FALSE,"9,12,2021"
5445,Sharon Jones,"72725 Payne Ports Apt. 778, Sandrashire, MO 02742",473.8661064,13.43901793,account,seem,TRUE,"9,4,2017"
8977,Jessica Daniels,"900 Henson Glen Apt. 639, North Tammy, TN 61955",813.3877393,32.30811855,structure,which,TRUE,"14,4,2010"
3194,Carla Peters,"68317 Hamilton Avenue Suite 997, South Jamesview, DC 87690",848.313828,79.65921819,store,well,,"21,6,2015"
4012,Teresa Lopez,"3294 Michael Pine, Griffinmouth, OH 06995",365.7123461,41.27349457,safe,eye,FALSE,"3,12,2016"
6897,Megan Smith,"30575 Lopez Keys, Coreyfort, NC 81587",215.8303351,70.68410394,reduce,message,TRUE,"1,2,2012"
9907,Rebecca Smith,"27821 Harvey Manor, West Albert, LA 68467",496.5177233,36.27387625,green,reality,FALSE,"14,12,2012"
8065,Scott Adams,"94702 Peter Loop, New Brenda, AK 39586",386.4243814,36.26974947,nature,direction,FALSE,"7,5,2018"
9576,Christopher Price,"355 Jose Route, Port Brandonberg, ID 07802",645.9160026,15.06473816,,wear,FALSE,"1,2,2022"
5821,Heather Macdonald,"USNV Solis, FPO AE 02651",955.7140296,82.4346062,,story,TRUE,"25,1,2013"
2640,Carrie Le,"5506 Jeremy Trace, South Patrickstad, NM 68527",468.9881125,18.34099242,sell,cause,TRUE,"21,2,2018"
3870,Jessica Garner,"PSC 5087, Box 7687, APO AA 21751",840.2747613,79.60859331,,alone,FALSE,"20,1,2011"
8946,Austin Snow,"615 Troy Ferry Apt. 941, Reyesburgh, ND 75771",131.0813612,49.07341699,since,trade,TRUE,"10,11,2020"
3437,Jacqueline Mitchell,"90345 Robin Light Suite 345, South Austinstad, KY 83143",767.3988212,43.0882099,inside,same,TRUE,"25,11,2022"
4903,Laurie Moore,"6899 Reed Mall Suite 423, Dennisbury, CA 51453",702.1920546,27.14127573,class,man,TRUE,"9,6,2018"
6817,Holly Burke,"498 Sue Station Suite 956, Port Rachel, DE 97605",656.1302974,17.68143907,speech,least,TRUE,"21,4,2012"
2790,Mrs. Melissa Williams PhD,"Unit 6736 Box 3259, DPO AE 11007",159.8379025,66.76105278,recognize,cover,TRUE,"9,8,2012"
6917,Michael Ramirez,"24754 Robinson Islands, West Andrew, IA 54744",968.4206038,64.10321381,step,ground,FALSE,"18,5,2014"
7357,Jodi Flores,"2264 Long Mountains Apt. 975, Hahnview, NY 04316",641.7618058,94.76065804,such,week,FALSE,"25,1,2016"
7167,John Moore,"1603 Kyle Rapid, Collinsborough, OK 90572",890.2738504,51.05111491,push,someone,FALSE,"5,1,2020"
8498,Cindy Collins,"274 Samantha Views, Ritterberg, NY 92147",688.6160787,78.2425382,certain,management,FALSE,"11,5,2011"
5066,Shelly Shields,"386 Susan Street, Codyview, AL 50356",866.7680861,42.37989978,issue,source,TRUE,"6,1,2021"
2795,James Dixon,"USNS Spence, FPO AE 36388",754.6596709,68.24327104,,save,TRUE,"2,10,2018"
4793,Elizabeth Johnson,"55335 Watts Stravenue Suite 489, Michelleport, LA 96447",119.5352748,50.26491282,play,conference,FALSE,"8,6,2018"
1846,Laura Smith,"USS Robles, FPO AE 16029",999.7425144,40.79784516,worker,single,TRUE,"8,8,2010"
8171,Leslie Smith,"814 Spencer Ramp Suite 660, Lake William, TN 04859",,18.41473287,forward,like,TRUE,"20,7,2013"
1057,Nathan Thomas,"940 Decker Lane, East Karen, GA 40778",,,leg,what,TRUE,"6,6,2010"
8052,Laura Webster,"277 Laura Prairie, Thorntonton, MA 25449",863.5630337,,during,beautiful,TRUE,"14,9,2011"
1921,Kathryn Carter,"92893 Robinson Extensions, Port Heather, VT 67026",886.5955604,24.53413483,let,alone,FALSE,"1,6,2010"
3837,Troy Copeland,"6007 Scott Bypass Suite 205, Lake Christopher, NH 86648",915.846716,56.25765437,cup,main,TRUE,"11,11,2021"
8860,Randall Davis,"204 Holmes Pass, Crystalmouth, OK 04338",235.6407613,,western,democratic,TRUE,"7,3,2017"
6503,Charles Lopez,"8132 Trevino Circles, West Leslie, AK 94585",650.7941234,90.87551562,,east,TRUE,"14,3,2016"
3871,Jeffrey Salazar,"Unit 3834 Box 0792, DPO AP 94593",951.5536117,38.85157238,report,sea,TRUE,"11,1,2019"
8147,Ernest Page,"1242 Ashley Fords Suite 041, Smithport, TX 92263",193.1841897,37.90521129,it,sound,FALSE,"18,3,2022"
1013,Daniel Conner,"Unit 7951 Box 8874, DPO AP 64087",831.2320799,33.59849758,friend,card,FALSE,"19,7,2010"
8243,Robert Blankenship,"9255 Valdez Plaza Apt. 574, Tracybury, UT 79314",878.7269795,34.35912819,,I,FALSE,"18,11,2019"
3736,Marc Adams,"6766 Lori Rapids Suite 672, Kimberlyfurt, VA 00806",168.0519199,77.89494792,eight,begin,TRUE,"23,10,2018"
3481,John Contreras,"2936 Smith Branch Apt. 945, Lake Donna, DE 09052",,32.44635865,a,even,FALSE,"26,12,2012"
7497,Stephanie Washington,"9553 David Hollow, South Cheyenne, NV 84675",908.0239122,20.23290213,Congress,south,FALSE,"16,6,2014"
1933,Stephen Lee,"13561 Peck Union, New Oliviamouth, NE 16464",400.7232223,46.36257095,building,ok,TRUE,"23,1,2019"
5900,Joshua Lee,"9105 Carmen Skyway, Port Samuel, RI 90216",522.7036845,19.46696678,carry,herself,TRUE,"25,11,2011"
1534,Alexander Freeman,"4882 Horne Burgs Apt. 542, North David, CO 90336",899.8730291,16.19641432,know,series,FALSE,"13,6,2014"
1463,Frank Mason,"2120 Ashlee Turnpike Suite 535, West Anthony, MO 60011",936.4880383,96.01628898,,long,TRUE,"19,7,2014"
6592,Rachel Hardy,"694 Bell Well Suite 665, Ericburgh, LA 57604",370.0713449,98.96846021,color,employee,TRUE,"16,12,2013"
9369,Brenda Ramirez,"971 Mark Neck, Davilamouth, MA 86555",963.7011028,92.99090562,by,write,TRUE,"27,9,2010"
6955,Logan Armstrong,"255 Brown Crescent, North Erin, HI 49557",437.0722843,35.18177007,build,simple,TRUE,"22,12,2020"
5701,William Kennedy,"4681 Smith Islands Suite 089, East Ethan, TX 52893",602.9054106,28.91033011,five,would,FALSE,"13,7,2020"
2471,Jordan Dennis,"USNV Hanson, FPO AE 86390",139.2706369,73.28351195,health,firm,,"18,8,2017"
5734,Tony Matthews,"8391 Meagan Mews, New Barry, WY 82927",460.2727997,30.16891887,nature,already,FALSE,"14,9,2013"
4370,Joshua Mccullough,"218 Rachel Brook Apt. 702, Cervanteshaven, SC 59092",293.4395811,85.93213666,collection,team,TRUE,"13,1,2016"
3706,James Patterson,"3356 Hall Throughway Apt. 152, Colleenhaven, KY 60322",771.0076852,33.74528159,stop,for,TRUE,"1,6,2018"
8061,David Brooks,"477 Judy Curve, East Julialand, AZ 64399",440.1121246,71.62125202,project,debate,FALSE,"4,1,2016"
9953,Ronald Gallegos,"3218 Christine Track Suite 964, West Stephanie, CO 37927",805.5092717,47.43424009,indeed,expect,FALSE,"9,8,2022"
4263,Eric Wells,"563 Andres Drives Apt. 065, South Rachel, KS 95206",527.7517901,61.19730969,president,American,TRUE,"10,2,2020"
2183,Adriana Jacobs,"06044 Turner Parkway Suite 023, New Codyville, ME 72189",544.5013506,40.86139202,room,room,FALSE,"21,6,2021"
8723,Cheyenne Lynch,"3208 Savannah Course, Heatherberg, UT 39657",343.301355,94.38951839,,decade,FALSE,"8,7,2016"
8892,Anthony Ortiz MD,"3472 Williams Centers Suite 550, Hunterfurt, SD 25435",182.4042731,92.84245479,piece,know,FALSE,"15,4,2022"
8582,Angela Conley,"589 Darrell Valleys, Hillside, VA 34329",883.1265817,98.09998917,data,choice,FALSE,"16,10,2014"
3716,Keith Newton,"579 Gregory Greens Suite 672, Lake Paulland, RI 69904",689.7339868,83.05848122,record,safe,FALSE,"22,4,2022"
4914,Paige Lozano,"1116 Barron Spurs, Michaelside, OR 42868",693.9900115,51.04794533,term,full,FALSE,"22,10,2016"
9780,Rachel Rivera,"68282 Mckinney Squares, Port Courtney, FL 08934",174.704113,90.53649694,over,green,FALSE,"19,11,2014"
3919,Stacey Ware,"0576 David Square Apt. 204, Lake Stephaniehaven, ME 31078",449.5849346,26.3100418,collection,event,TRUE,"20,6,2021"
4159,Christy Medina,"6110 Collier Highway, South Brent, TN 71314",635.7109144,42.34553149,yourself,push,FALSE,"2,8,2022"
4483,William Butler,"117 Danielle Island Apt. 484, Lake Michael, MI 10372",721.1350744,74.4997645,specific,view,TRUE,"25,6,2015"
7376,Brendan Larson,"86677 Hill Mill, Gordonshire, SC 90886",513.0784311,47.64576779,seven,future,FALSE,"12,8,2013"
2642,Kenneth Mccullough,"25927 May Mountain, Lake Jenniferfort, DC 13148",405.6245852,58.9378604,door,campaign,FALSE,"5,3,2021"
6711,Robert Cordova,"10867 Kayla Walks Apt. 655, South Nancytown, NM 29976",416.8808161,42.11241145,food,them,FALSE,"7,7,2022"
5739,Michael Stephens,"2542 Thomas Village Suite 207, East Oliviamouth, WY 45308",772.485865,82.20890521,door,not,TRUE,"17,12,2015"
1501,James Archer,"171 Denise Alley, Gonzalezside, NJ 31767",269.6135447,45.74880233,our,professional,TRUE,"13,7,2019"
7039,Martin Jordan,"8516 Drake Estate, Port Sarah, MD 13285",715.5212065,78.45621715,moment,court,TRUE,"17,12,2019"
4962,Rebecca Vega,"1825 Richard Street, Port Michelle, GA 54111",347.9925262,29.11539551,strong,end,FALSE,"6,8,2016"
2880,Robert Gray,"6793 Kathleen Manors Apt. 074, Dannyland, MS 63877",,30.69054824,effect,money,TRUE,"11,4,2017"
8682,Eric Mcfarland,"4165 Jackson Prairie, Teresamouth, OH 80887",745.4909256,70.40672601,Republican,brother,FALSE,"7,10,2015"
2958,Miranda Davis,"41796 Melissa Cove, Jessicastad, DE 44436",313.4537971,,travel,Republican,TRUE,"20,2,2022"
7309,Gloria Taylor MD,"6875 Hernandez Plain Suite 429, West Rachel, AK 52716",955.9094773,80.29225764,statement,despite,TRUE,"5,3,2020"
9334,Jacqueline Adams,"Unit 5633 Box 0145, DPO AA 16204",464.9410221,50.82561021,fall,two,FALSE,"6,3,2013"
1524,Tracy Thornton,"70845 Smith Cliffs Suite 553, Lawsonside, NC 14657",234.0026739,,old,despite,FALSE,"15,5,2010"
2401,Amber Stone,"59037 Wall Dale Apt. 226, East Melissa, ID 88718",202.8597744,,color,set,TRUE,"20,10,2011"
2411,Andrea Ward,"5053 Cynthia Valley Suite 792, Taylorview, TN 09098",772.8594596,85.43913544,,remain,FALSE,"10,1,2021"
2278,Sabrina Hood,"93096 Laurie Glens, East Sheila, TN 19264",112.6421257,16.79601759,western,rather,TRUE,"13,7,2016"
1482,Francis Cox,"USS White, FPO AP 28722",648.0414039,21.71043994,husband,choose,FALSE,"27,6,2014"
2249,Kristin Reed,"3250 Henson Track Apt. 444, Danielport, AR 03013",581.060533,84.57535555,others,yes,,"11,7,2018"
2334,Christopher Goodwin,"5512 Tony Shores Apt. 681, Meadowstown, MI 20138",709.0748777,12.62469386,get,this,TRUE,"14,9,2018"
2979,Richard Kennedy,"79846 Anderson Forges, Marcusbury, CA 62744",172.339614,90.4563143,painting,sit,FALSE,"4,12,2013"
4834,Suzanne Scott,"6327 Samantha Turnpike Suite 261, South Susan, AK 75996",481.1490513,13.70860441,Mrs,hour,FALSE,"26,11,2015"
1625,David Garrett,"9737 Walker Lock, Lake Megan, OH 39546",866.578289,95.80159192,general,politics,FALSE,"3,1,2013"
5525,Robert Miller,"435 Morales Summit Apt. 837, West Sergioville, HI 84315",334.263083,37.98817825,consider,much,,"27,8,2022"
6560,Amanda Meadows,"5903 Linda Motorway, Watsonmouth, DC 40060",994.0725031,64.49219484,keep,partner,TRUE,"7,1,2015"
9533,Ashley Thompson,"6528 Barbara Hill, Mayschester, DE 45393",437.3600462,44.52145645,run,doctor,TRUE,"12,9,2011"
1091,Ernest Rivera,"PSC 7227, Box 0117, APO AP 34918",627.4543253,46.99956916,authority,decide,FALSE,"23,2,2011"
2689,Patrick Collins,"PSC 3628, Box 8455, APO AA 41329",881.3056769,29.61980311,site,friend,FALSE,"22,4,2016"
9416,Paul Hernandez,"607 Nguyen Locks Suite 192, Russellstad, IN 34281",245.2924255,17.48852977,cell,trade,TRUE,"11,11,2016"
9773,Randy Mayer,"0555 Boyle Glen, East Laura, DE 81417",941.4790543,61.08936271,simply,only,FALSE,"26,1,2014"
6342,Chad Durham,"USS Velez, FPO AE 75425",650.5882401,19.29320519,course,dinner,FALSE,"19,3,2018"
3657,Catherine Carter,"1123 James Track Apt. 871, East Davidfort, WI 25844",385.5799907,89.18238255,so,audience,FALSE,"3,9,2012"
2865,Eric Jones,"1609 Hunt Rapid, Cooperberg, VA 16810",915.708503,21.42491904,senior,important,TRUE,"24,3,2019"
6882,Dawn Greene,"2631 Ibarra Fall Apt. 923, South Jeremychester, SD 25752",311.5646806,19.07292019,successful,clear,TRUE,"24,1,2020"
7895,Jason Moss,"72925 Martin Fork, Laurenmouth, AR 26445",338.2680802,90.91453205,instead,school,TRUE,"3,9,2017"
